Ticker,Year,Name,CAGR of  Market Cap over 1 Month,CAGR of  P/E over 1 Month,Sharpe:M-1,Tkr & Exch,BEst Target Px:D-1,Tot Assets LF,FCF T12M,Governance,Security_Name,Industry,Country
LHX US Equity,2020,L3HARRIS TECHNOLOGIES INC,-0.372,39.421,1.1981,LHX     US,227.25,37145001984,2667000000,NA,L3Harris Technologies Inc,Defense,United States
LIN US Equity,2018,LINDE PLC,182022.3241,NA,0.2702,LIN     US,170.8,NA,NA,7.06,Linde PLC,Basic & Diversified Chemicals,United States
LIN US Equity,2019,LINDE PLC,134.8422,134.8423,8.4954,LIN     US,209.083,87188996096,NA,7.4,Linde PLC,Basic & Diversified Chemicals,United States
LIN US Equity,2020,LINDE PLC,143.7107,143.7107,4.2451,LIN     US,275.938,87209000960,3782999872,NA,Linde PLC,Basic & Diversified Chemicals,United States
LKQ US Equity,2016,LKQ CORP,-50.5516,0,-3.3176,LKQ     US,39.591,8203952128,339001992,6.53,LKQ Corp,Automotive Wholesalers,United States
LKQ US Equity,2017,LKQ CORP,27.637,26.7492,1.7688,LKQ     US,41.591,8863937536,370240992,7.03,LKQ Corp,Automotive Wholesalers,United States
LKQ US Equity,2018,LKQ CORP,-57.3046,-57.4814,-1.9187,LKQ     US,40.467,11585336320,375508000,7.12,LKQ Corp,Automotive Wholesalers,United States
LKQ US Equity,2019,LKQ CORP,387.7435,419.3272,16.0897,LKQ     US,39.885,12411689984,910928008,7.21,LKQ Corp,Automotive Wholesalers,United States
LKQ US Equity,2020,LKQ CORP,434.2747,433.1865,10.7471,LKQ     US,41.75,12161212416,1023375000,7.1,LKQ Corp,Automotive Wholesalers,United States
LLY US Equity,2014,ELI LILLY & CO,21.783,NA,1.2829,LLY     US,68.389,34648801280,3526500000,6.04,Eli Lilly & Co,Large Pharma,United States
LLY US Equity,2015,ELI LILLY & CO,-41.4735,-41.1843,-1.1934,LLY     US,95.85,36304699392,2223300032,5.95,Eli Lilly & Co,Large Pharma,United States
LLY US Equity,2016,ELI LILLY & CO,-76.9776,0,-5.484,LLY     US,97.25,37590298624,2530999968,6.81,Eli Lilly & Co,Large Pharma,United States
LLY US Equity,2017,ELI LILLY & CO,-43.5823,-43.6461,-3.6281,LLY     US,92.778,43010400256,4945900064,6.29,Eli Lilly & Co,Large Pharma,United States
LLY US Equity,2018,ELI LILLY & CO,-66.6832,-61.0261,-2.0772,LLY     US,113.953,44625100800,4559500032,6.83,Eli Lilly & Co,Large Pharma,United States
LLY US Equity,2019,ELI LILLY & CO,64.734,75.0804,3.8138,LLY     US,127.154,37893099520,3219900032,6.67,Eli Lilly & Co,Large Pharma,United States
LLY US Equity,2020,ELI LILLY & CO,-10.6611,-10.7833,-0.1918,LLY     US,165.75,43946000384,5388400032,NA,Eli Lilly & Co,Large Pharma,United States
LM US Equity,2014,LEGG MASON INC,59.5906,90.0516,3.6391,LM      US,51.75,6755032064,NA,7.47,Legg Mason Inc,Investment Management,United States
LM US Equity,2015,LEGG MASON INC,28.4742,59.1855,2.7005,LM      US,50.833,6877954048,543178000,7.02,Legg Mason Inc,Investment Management,United States
LM US Equity,2016,LEGG MASON INC,-92.0403,0,-2.9357,LM      US,37.625,8254550016,401446000,6.81,Legg Mason Inc,Investment Management,United States
LMT US Equity,2014,LOCKHEED MARTIN CORP,117.7068,129.8767,6.9059,LMT     US,187.353,36933001216,4203999936,7.81,Lockheed Martin Corp,Defense,United States
LMT US Equity,2015,LOCKHEED MARTIN CORP,24.6226,40.998,2.5952,LMT     US,225.667,39616999424,2647000000,7.47,Lockheed Martin Corp,Defense,United States
LMT US Equity,2016,LOCKHEED MARTIN CORP,-28.5434,0,-0.1595,LMT     US,269.429,48739000320,4758000064,7.66,Lockheed Martin Corp,Defense,United States
LMT US Equity,2017,LOCKHEED MARTIN CORP,-25.2701,-21.3214,-1.8838,LMT     US,329.905,48945999872,4587000000,7.83,Lockheed Martin Corp,Defense,United States
LMT US Equity,2018,LOCKHEED MARTIN CORP,-76.1767,-75.835,-2.5328,LMT     US,372.611,45495001088,1107000000,7.78,Lockheed Martin Corp,Defense,United States
LMT US Equity,2019,LOCKHEED MARTIN CORP,-14.9594,-13.8657,-1.1719,LMT     US,399.364,49274998784,6738000256,7.66,Lockheed Martin Corp,Defense,United States
LMT US Equity,2020,LOCKHEED MARTIN CORP,-37.7965,-38.4262,-1.5095,LMT     US,430.143,50773000192,6179000000,NA,Lockheed Martin Corp,Defense,United States
LNC US Equity,2014,LINCOLN NATIONAL CORP,98.3495,110.2065,3.9208,LNC     US,59.267,248445992960,1390000000,6.85,Lincoln National Corp,Life Insurance,United States
LNC US Equity,2015,LINCOLN NATIONAL CORP,430.4055,525.2187,26.558,LNC     US,61.533,249532006400,2918000064,6.91,Lincoln National Corp,Life Insurance,United States
LNC US Equity,2016,LINCOLN NATIONAL CORP,4.1254,0,3.4391,LNC     US,53.833,266605002752,1433000000,7.19,Lincoln National Corp,Life Insurance,United States
LNC US Equity,2017,LINCOLN NATIONAL CORP,11.672,29.0059,2.0619,LNC     US,80.8,276785004544,1204000000,7.34,Lincoln National Corp,Life Insurance,United States
LNC US Equity,2018,LINCOLN NATIONAL CORP,-65.8044,-59.7474,-1.5733,LNC     US,78.286,303849996288,1213000000,6.92,Lincoln National Corp,Life Insurance,United States
LNC US Equity,2019,LINCOLN NATIONAL CORP,86.2125,106.4897,3.339,LNC     US,69.933,325278007296,-1948000128,6.87,Lincoln National Corp,Life Insurance,United States
LNC US Equity,2020,LINCOLN NATIONAL CORP,12.6527,12.5346,0.5145,LNC     US,44.167,347804008448,512000000,NA,Lincoln National Corp,Life Insurance,United States
LNT US Equity,2016,ALLIANT ENERGY CORP,5.8825,0,0.4191,LNT     US,40,13029199872,-264900000,7.3,Alliant Energy Corp,Integrated Electric Utilities,United States
LNT US Equity,2017,ALLIANT ENERGY CORP,59.5498,58.4005,7.8246,LNT     US,43.333,14114899968,-37700000,7.91,Alliant Energy Corp,Integrated Electric Utilities,United States
LNT US Equity,2018,ALLIANT ENERGY CORP,-6.3472,-6.3472,-0.0042,LNT     US,42.222,15269799936,-331300000,7.94,Alliant Energy Corp,Integrated Electric Utilities,United States
LNT US Equity,2019,ALLIANT ENERGY CORP,-39.9612,-39.9612,-3.1008,LNT     US,51.7,16533399552,-995000000,7.87,Alliant Energy Corp,Integrated Electric Utilities,United States
LNT US Equity,2020,ALLIANT ENERGY CORP,4.5386,3.9668,0.6626,LNT     US,57.8,17539999744,-455600000,NA,Alliant Energy Corp,Integrated Electric Utilities,United States
LOW US Equity,2014,LOWE'S COS INC,131.9373,131.9371,7.102,LOW     US,55.333,33137000448,3730000064,6.54,Lowe's Cos Inc,Home Products Stores,United States
LOW US Equity,2015,LOWE'S COS INC,37.4616,37.4616,3.3687,LOW     US,81,32745000960,4104000128,6.94,Lowe's Cos Inc,Home Products Stores,United States
LOW US Equity,2016,LOWE'S COS INC,-65.4679,0,-3.6079,LOW     US,85.318,36471001088,4131000000,7.02,Lowe's Cos Inc,Home Products Stores,United States
LOW US Equity,2017,LOWE'S COS INC,-48.2172,-48.2172,-2.4308,LOW     US,85.889,36667998208,4909999872,7.12,Lowe's Cos Inc,Home Products Stores,United States
LOW US Equity,2018,LOWE'S COS INC,-74.0176,-74.0176,-2.8057,LOW     US,118.903,37105000448,4588000000,7.26,Lowe's Cos Inc,Home Products Stores,United States
LOW US Equity,2019,LOWE'S COS INC,69.516,69.5159,5.1408,LOW     US,122.443,40695001088,2831999936,7.79,Lowe's Cos Inc,Home Products Stores,United States
LOW US Equity,2020,LOWE'S COS INC,28.3069,28.3069,1.3515,LOW     US,183.643,51762999296,10795999872,8,Lowe's Cos Inc,Home Products Stores,United States
LRCX US Equity,2014,LAM RESEARCH CORP,59.9199,106.3774,2.4724,LRCX    US,80.842,7893828096,621054000,8,Lam Research Corp,Semiconductor Mfg,United States
LRCX US Equity,2015,LAM RESEARCH CORP,586.4489,591.8941,25.577,LRCX    US,91.706,9594431488,887491008,8.09,Lam Research Corp,Semiconductor Mfg,United States
LRCX US Equity,2016,LAM RESEARCH CORP,-42.1828,0,0.0788,LRCX    US,110.941,12636361728,1206648976,7.59,Lam Research Corp,Semiconductor Mfg,United States
LRCX US Equity,2017,LAM RESEARCH CORP,257.9003,272.4834,15.8467,LRCX    US,225.471,12398625792,2238859968,7.63,Lam Research Corp,Semiconductor Mfg,United States
LRCX US Equity,2018,LAM RESEARCH CORP,70.2361,37.3204,0.8781,LRCX    US,197.524,10957577216,2248223992,7.89,Lam Research Corp,Semiconductor Mfg,United States
LRCX US Equity,2019,LAM RESEARCH CORP,542.033,530.1499,12.0324,LRCX    US,265.609,12343501824,2633125024,7.43,Lam Research Corp,Semiconductor Mfg,United States
LRCX US Equity,2020,LAM RESEARCH CORP,689.1928,761.6754,20.9964,LRCX    US,422.773,15057007616,2078126032,7.31,Lam Research Corp,Semiconductor Mfg,United States
LUMN US Equity,2014,LUMEN TECHNOLOGIES INC,-38.4562,-39.1389,-1.373,LUMN    US,38.7,50645999616,2138000000,7.43,Lumen Technologies Inc,Wireline Telecommunications,United States
LUMN US Equity,2015,LUMEN TECHNOLOGIES INC,168.343,260.8157,11.3152,LUMN    US,30.417,48753999872,2234000000,7.46,Lumen Technologies Inc,Wireline Telecommunications,United States
LUMN US Equity,2016,LUMEN TECHNOLOGIES INC,-85.9167,0,-1.3699,LUMN    US,26.5,46796001280,1865000000,7.46,Lumen Technologies Inc,Wireline Telecommunications,United States
LUMN US Equity,2017,LUMEN TECHNOLOGIES INC,29046.8307,-88.2854,-1.9175,LUMN    US,24.909,50924998656,422000000,6.81,Lumen Technologies Inc,Wireline Telecommunications,United States
LUMN US Equity,2018,LUMEN TECHNOLOGIES INC,-31.3822,-31.3822,-0.8171,LUMN    US,21.375,74345996288,2312000000,6.63,Lumen Technologies Inc,Wireline Telecommunications,United States
LUMN US Equity,2019,LUMEN TECHNOLOGIES INC,405.1979,405.198,18.6612,LUMN    US,13.077,64727998464,3163999936,6.49,Lumen Technologies Inc,Wireline Telecommunications,United States
LUMN US Equity,2020,LUMEN TECHNOLOGIES INC,-63.1202,-62.959,-1.7972,LUMN    US,10.45,62599000064,2840000000,NA,Lumen Technologies Inc,Wireline Telecommunications,United States
LUV US Equity,2014,SOUTHWEST AIRLINES CO,356.2131,409.4784,9.7643,LUV     US,39.688,20539000832,1208000000,7.38,Southwest Airlines Co,Airlines,United States
LUV US Equity,2015,SOUTHWEST AIRLINES CO,900.6884,1076.4681,38.2138,LUV     US,52.786,21159000064,1420000000,7.28,Southwest Airlines Co,Airlines,United States
LUV US Equity,2016,SOUTHWEST AIRLINES CO,33.4434,0,1.214,LUV     US,48.846,23044999168,1734000000,7.23,Southwest Airlines Co,Airlines,United States
LUV US Equity,2017,SOUTHWEST AIRLINES CO,-60.1405,-55.8473,-2.9399,LUV     US,65.737,24248999936,1799000064,7.05,Southwest Airlines Co,Airlines,United States
LUV US Equity,2018,SOUTHWEST AIRLINES CO,-87.4586,-84.4464,-2.057,LUV     US,64.812,26882000896,2562000000,7.01,Southwest Airlines Co,Airlines,United States
LUV US Equity,2019,SOUTHWEST AIRLINES CO,175.7452,175.7453,8.9757,LUV     US,60.111,26467000320,2848000000,6.78,Southwest Airlines Co,Airlines,United States
LUV US Equity,2020,SOUTHWEST AIRLINES CO,110.8003,NA,2.6653,LUV     US,47.583,35605000192,-393000064,6.77,Southwest Airlines Co,Airlines,United States
LVS US Equity,2019,LAS VEGAS SANDS CORP,268.346,277.7474,12.1727,LVS     US,69.647,22427000832,2015000000,5.04,Las Vegas Sands Corp,Casinos & Gaming,United States
LVS US Equity,2020,LAS VEGAS SANDS CORP,374.3351,NA,9.389,LVS     US,59.088,20981999616,-1612000000,NA,Las Vegas Sands Corp,Casinos & Gaming,United States
LW US Equity,2019,LAMB WESTON HOLDINGS INC,20.1248,20.1248,1.3299,LW      US,82.714,3222599936,394000000,7.54,Lamb Weston Holdings Inc,Packaged Food,United States
LW US Equity,2020,LAMB WESTON HOLDINGS INC,-43.3064,-47.8117,-1.2531,LW      US,73.875,4272600064,448100000,7.66,Lamb Weston Holdings Inc,Packaged Food,United States
LYB US Equity,2014,LYONDELLBASELL INDU-CL A,-89.2078,-85.8474,-1.612,LYB     US,111.684,25631000576,4216999936,7.7,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYB US Equity,2015,LYONDELLBASELL INDU-CL A,-10.092,37.2151,1.4099,LYB     US,106.167,23935000576,5338000000,7.87,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYB US Equity,2016,LYONDELLBASELL INDU-CL A,-67.5183,0,-0.831,LYB     US,91.647,23419000832,2894000000,7.91,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYB US Equity,2017,LYONDELLBASELL INDU-CL A,129.4621,138.8356,5.1456,LYB     US,103.364,25243000832,3724000000,7.49,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYB US Equity,2018,LYONDELLBASELL INDU-CL A,-67.8605,-62.0103,-2.1996000000000002,LYB     US,111.143,28696000512,3819000064,7.57,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYB US Equity,2019,LYONDELLBASELL INDU-CL A,298.8433,323.8045,12.4672,LYB     US,101.947,30114000896,2355000000,7.54,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYB US Equity,2020,LYONDELLBASELL INDU-CL A,-40.7365,-40.903,-0.8197,LYB     US,79.773,31949000704,1499000000,7.46,LyondellBasell Industries NV,Basic & Diversified Chemicals,United States
LYV US Equity,2020,LIVE NATION ENTERTAINMENT IN,46.7352,NA,1.1044,LYV     US,57.636,10885431296,-804822080,5.52,Live Nation Entertainment Inc,Entertainment Facilities,United States
M US Equity,2014,MACY'S INC,11.2015,11.2016,0.4113,M       US,64.281,20618999808,1885000000,7.44,Macy's Inc,Department Stores,United States
M US Equity,2015,MACY'S INC,-44.2771,-44.2771,-1.953,M       US,60.737,20116000768,1568999936,7.43,Macy's Inc,Department Stores,United States
M US Equity,2016,MACY'S INC,-24.4475,0,0.4138,M       US,42.211,19705999360,1443000000,7.52,Macy's Inc,Department Stores,United States
M US Equity,2017,MACY'S INC,-79.8867,-79.8867,-2.162,M       US,24.211,18578999296,1227000000,7.63,Macy's Inc,Department Stores,United States
M US Equity,2018,MACY'S INC,294.7764,294.7759,8.2813,M       US,35.594,18667999232,1437000064,8.07,Macy's Inc,Department Stores,United States
M US Equity,2019,MACY'S INC,105.9805,105.9805,3.087,M       US,18.357,20740999168,780999936,8.23,Macy's Inc,Department Stores,United States
MA US Equity,2014,MASTERCARD INC - A,415.3596,422.945,11.8665,MA      US,90.783,14659000320,3694000000,6.67,Mastercard Inc,Data & Transaction Processors,United States
MA US Equity,2015,MASTERCARD INC - A,126.2331,149.3929,9.8969,MA      US,111.267,14634000384,3526000064,6.9,Mastercard Inc,Data & Transaction Processors,United States
MA US Equity,2016,MASTERCARD INC - A,-7.9237,0,1.6359,MA      US,117.107,17322999808,4323000000,6.74,Mastercard Inc,Data & Transaction Processors,United States
MA US Equity,2017,MASTERCARD INC - A,58.0742,69.3878,9.3086,MA      US,162.324,20913999872,4513000064,6.61,Mastercard Inc,Data & Transaction Processors,United States
MA US Equity,2018,MASTERCARD INC - A,-56.9634,-54.1961,-1.2862,MA      US,231.586,23339999232,6311000128,6.85,Mastercard Inc,Data & Transaction Processors,United States
MA US Equity,2019,MASTERCARD INC - A,-20.7915,-15.7025,-0.6494,MA      US,311.743,25980999680,6153999872,6.67,Mastercard Inc,Data & Transaction Processors,United States
MA US Equity,2020,MASTERCARD INC - A,-59.7307,-57.7192,-1.4904,MA      US,355,31594000384,7555000064,7.46,Mastercard Inc,Data & Transaction Processors,United States
MAA US Equity,2017,MID-AMERICA APARTMENT COMM,-33.1737,-33.3071,-1.5556,MAA     US,108.5,11532801024,206858000,7.23,Mid-America Apartment Communit,Residential REIT,United States
MAA US Equity,2018,MID-AMERICA APARTMENT COMM,-4.1689,-4.4357,0.2013,MAA     US,104.767,11418986496,401285000,7.55,Mid-America Apartment Communit,Residential REIT,United States
MAA US Equity,2019,MID-AMERICA APARTMENT COMM,38.9232,38.6356,4.2388,MAA     US,136,11247754240,433218008,7.53,Mid-America Apartment Communit,Residential REIT,United States
MAA US Equity,2020,MID-AMERICA APARTMENT COMM,-7.9405,-7.9843,0.0486,MAA     US,126.364,11128704000,344906992,NA,Mid-America Apartment Communit,Residential REIT,United States
MAC US Equity,2014,MACERICH CO/THE,137.9367,137.9038,8.4875,MAC     US,70.733,9206108160,46479000,7.49,Macerich Co/The,Retail REIT,United States
MAC US Equity,2015,MACERICH CO/THE,122.2042,122.0964,8.3886,MAC     US,85,13350180864,158170000,6.74,Macerich Co/The,Retail REIT,United States
MAC US Equity,2016,MACERICH CO/THE,-77.1827,0,-4.0337,MAC     US,86.188,9941765120,172873000,6.03,Macerich Co/The,Retail REIT,United States
MAC US Equity,2017,MACERICH CO/THE,-41.2884,-38.0594,-2.1551,MAC     US,62.722,9606910976,191386000,7.14,Macerich Co/The,Retail REIT,United States
MAC US Equity,2018,MACERICH CO/THE,-8.8679,-8.8679,-0.4335,MAC     US,61.735,9010729984,90550000,7.49,Macerich Co/The,Retail REIT,United States
MAC US Equity,2019,MACERICH CO/THE,0.7652,0.7652,-0.029,MAC     US,35.588,8775972864,172060000,7.29,Macerich Co/The,Retail REIT,United States
MAR US Equity,2014,MARRIOTT INTERNATIONAL -CL A,175.7927,270.7223,9.8093,MAR     US,76.182,6847000064,840000000,6.69,Marriott International Inc/MD,Lodging,United States
MAR US Equity,2015,MARRIOTT INTERNATIONAL -CL A,43.5936,113.0174,4.3266,MAR     US,83.575,6152999936,992000000,7.02,Marriott International Inc/MD,Lodging,United States
MAR US Equity,2016,MARRIOTT INTERNATIONAL -CL A,47.0419,0,4.5793,MAR     US,77.579,6649999872,1252000000,6.73,Marriott International Inc/MD,Lodging,United States
MAR US Equity,2017,MARRIOTT INTERNATIONAL -CL A,180.1856,180.1855,18.4308,MAR     US,113.909,23881000960,1861000000,6.74,Marriott International Inc/MD,Lodging,United States
MAR US Equity,2018,MARRIOTT INTERNATIONAL -CL A,-57.7417,-48.6839,-1.4002,MAR     US,139.583,23832999936,1797000000,6.78,Marriott International Inc/MD,Lodging,United States
MAR US Equity,2019,MARRIOTT INTERNATIONAL -CL A,156.5295,178.3465,11.3237,MAR     US,136.783,24811999232,1394000000,6.47,Marriott International Inc/MD,Lodging,United States
MAR US Equity,2020,MARRIOTT INTERNATIONAL -CL A,126.6606,126.5238,2.9325,MAR     US,105.143,25148000256,1603000000,NA,Marriott International Inc/MD,Lodging,United States
MAS US Equity,2014,MASCO CORP,-17.9729,-17.4514,-0.4129,MAS     US,25.472,7373000192,481000000,6.34,Masco Corp,Building Products,United States
MAS US Equity,2015,MASCO CORP,86.9707,142.2019,6.7591,MAS     US,30.461,5727000064,560000000,6.29,Masco Corp,Building Products,United States
MAS US Equity,2016,MASCO CORP,-87.1932,0,-1.9515,MAS     US,37.929,5373000192,496000000,6.42,Masco Corp,Building Products,United States
MAS US Equity,2017,MASCO CORP,-14.1724,-0.2997,0.1028,MAS     US,44,5482999808,635000000,6.19,Masco Corp,Building Products,United States
MAS US Equity,2018,MASCO CORP,-79.1653,-77.5734,-1.6315,MAS     US,39.684,5609999872,718000000,6.3,Masco Corp,Building Products,United States
MAS US Equity,2019,MASCO CORP,115.783,145.7447,9.3452,MAS     US,50.067,5520000000,813000000,5.77,Masco Corp,Building Products,United States
MAS US Equity,2020,MASCO CORP,119.4555,118.0394,5.4306,MAS     US,64.694,5575000064,678000000,NA,Masco Corp,Building Products,United States
MAT US Equity,2014,MATTEL INC,-9.8298,-12.8499,-0.57,MAT     US,31.714,6883517952,629837024,7.74,Mattel Inc,Toys & Games,United States
MAT US Equity,2015,MATTEL INC,353.6624,342.1394,11.6711,MAT     US,26.667,6649529856,551597984,7.14,Mattel Inc,Toys & Games,United States
MAT US Equity,2016,MATTEL INC,3.6731,0,0.337,MAT     US,35.818,6648866816,362827024,6.5,Mattel Inc,Toys & Games,United States
MAT US Equity,2017,MATTEL INC,-86.7379,NA,-1.3855,MAT     US,15.5,6199684096,-132583008,7.01,Mattel Inc,Toys & Games,United States
MAT US Equity,2018,MATTEL INC,-12.4666,NA,-0.4968,MAT     US,15.364,5481845248,-191963968,6.97,Mattel Inc,Toys & Games,United States
MCD US Equity,2014,MCDONALD'S CORP,-0.2653,10.7871,0.9028,MCD     US,96.053,36020801536,4458100032,7.31,McDonald's Corp,Restaurants,United States
MCD US Equity,2015,MCDONALD'S CORP,158.8587,248.9154,9.0625,MCD     US,114.4,32959500288,4676200000,7.18,McDonald's Corp,Restaurants,United States
MCD US Equity,2016,MCDONALD'S CORP,-48.5688,0,-1.5589,MCD     US,127.261,32486899712,4854999936,7.31,McDonald's Corp,Restaurants,United States
MCD US Equity,2017,MCDONALD'S CORP,75.1399,111.3036,11.9984,MCD     US,175.926,32559599616,3372000064,7.18,McDonald's Corp,Restaurants,United States
MCD US Equity,2018,MCDONALD'S CORP,167.1866,187.1693,7.2224,MCD     US,192.286,34053699584,4056100000,7.44,McDonald's Corp,Restaurants,United States
MCD US Equity,2019,MCDONALD'S CORP,-64.9301,-61.5166,-2.7003,MCD     US,222.517,45804998656,5208799936,7.43,McDonald's Corp,Restaurants,United States
MCD US Equity,2020,MCDONALD'S CORP,-33.1316,-33.1316,-1.8301,MCD     US,238.808,49938898944,3440800096,NA,McDonald's Corp,Restaurants,United States
